"ensembl_gene_id","Protein_Tumor_C3L.00011_CPT0001340003","Protein_Normal_C3L.00011_CPT0001350001","Protein_Tumor_C3L.00096_CPT0001180009","Protein_Normal_C3L.00096_CPT0001190001","Protein_Normal_C3L.01281_CPT0079510001","Protein_Tumor_C3L.01281_CPT0079480003","Protein_Normal_C3L.01287_CPT0079430001","Protein_Tumor_C3L.01287_CPT0079410003","Protein_Tumor_C3N.00149_CPT0084560003","Protein_Normal_C3N.00149_CPT0084590001","Protein_Tumor_C3N.00150_CPT0066480003","Protein_Normal_C3N.00150_CPT0066520001","Protein_Normal_C3N.00194_CPT0014130001","Protein_Tumor_C3N.00194_CPT0014160003","Protein_Normal_C3N.00390_CPT0017450001","Protein_Tumor_C3N.00390_CPT0017410003","Protein_Normal_C3N.00491_CPT0012640003","Protein_Tumor_C3N.00491_CPT0012670003","Protein_Normal_C3N.00577_CPT0069190001","Protein_Tumor_C3N.00577_CPT0069160003","Protein_Normal_C3N.01200_CPT0075170001","Protein_Tumor_C3N.01200_CPT0075130003","Protein_Normal_C3N.01220_CPT0076350001","Protein_Tumor_C3N.01220_CPT0076330003"
"ENSG00000146216",15.764,16.78763,15.71938,16.0856,16.01111,15.55375,16.25482,15.61488,15.80314,15.51659,15.79137,15.46932,16.10187,15.72207,15.89113,15.84055,15.81878,15.79281,16.23856,15.79223,15.66704,15.42112,16.31819,15.86878
"ENSG00000146223",21.0759,20.51657,20.94127,20.52751,20.35616,20.97207,20.48508,21.15532,20.77325,20.7356,20.71064,20.68598,20.56396,21.09736,20.4473,20.81057,20.38472,20.91708,20.31331,20.7578,20.66168,21.01712,20.64143,20.97855
"ENSG00000146232",20.78921,20.2937,21.06944,20.60726,20.52962,20.84017,20.46711,21.03781,21.06618,20.80894,20.83552,20.74947,20.39574,20.80563,20.62787,21.21971,20.60042,20.95468,20.52056,20.62686,20.82094,21.09121,20.48716,21.03152
"ENSG00000146233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146243",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146250",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146267",14.8271631856862,14.7515781427731,14.8363213737229,14.7982844908403,14.9090314929346,14.7790722857256,14.7322407318519,14.7937643511024,14.8705017123996,14.8501588927222,14.9071258222296,14.8120304628025,14.7653534640767,14.9138134643796,14.780758965271,14.8585676009048,14.8334013687167,14.7969900452157,14.8151569747686,14.8150050298782,14.8268149471551,14.8126981440076,14.7745004937505,14.8758213087958
"ENSG00000146276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146281",21.15141,21.04256,20.98732,20.83719,20.86818,21.85983,20.86677,21.24659,21.18788,20.96928,21.08658,20.18645,20.712,21.16722,20.67716,21.28891,20.86163,21.24711,20.59568,21.69491,21.04503,21.05028,20.94754,21.1296
"ENSG00000146282",21.20533,21.20397,20.60353,21.28658,21.03528,20.9161,21.38724,20.95854,20.76939,20.90665,20.92341,21.04806,21.27391,21.11794,21.24046,20.80079,21.11219,21.00869,21.05051,20.96856,21.02494,20.86269,21.29466,20.85422
"ENSG00000146285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146373",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146376",22.4761302497002,22.5996858377254,22.2886594237942,22.4520517491172,22.7660429229482,22.5398363814599,22.6873245995742,22.7180543296382,22.6249360531865,22.4756948099853,22.5837815374818,22.447851289803,22.5276316426115,22.5896517518981,22.5469164057941,22.6920009507232,22.8080954315618,22.3408011237846,22.6550389444346,22.7645002502882,22.5198998102294,22.4830426713847,22.6228949763044,22.6716072915812
"ENSG00000146410",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146433",18.40248,18.08391,18.35229,18.13159,18.32333,18.28682,18.02376,18.52439,18.52512,18.34518,18.38793,18.33736,18.29746,18.26324,18.17072,18.36736,18.08437,18.28023,18.63196,18.76601,18.35361,18.41973,18.12426,18.62141
"ENSG00000146453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146463",23.8855,23.75711,23.76315,23.74132,23.84101,23.68924,23.7334,23.81315,23.73154,23.98812,23.76707,23.6576,23.90257,23.6641,23.61658,23.68178,23.879,23.61649,23.91455,23.77169,24.11853,23.95285,23.54932,23.61011
"ENSG00000146477",15.87449,15.80579,15.3594,15.44337,16.02964,16.01207,15.60227,15.49821,16.00673,15.88172,15.46232,15.42197,16.13035,16.37357,15.70724,15.97117,15.62727,15.55209,15.52906,15.46794,15.86783,15.80703,15.52462,15.7214
"ENSG00000146521",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146535",19.6584212161498,19.7300075489696,19.4871059177266,19.7470194191759,19.8256655165481,19.5941765802433,19.8933193612722,19.7343686354046,19.5353062762203,19.6349524012229,19.6664979271385,19.9176076630073,19.616229777883,19.5456878658152,19.7013249794085,19.6439923442332,19.6100502531235,19.5629786334574,19.6489782710018,19.5302962921607,19.6189323494984,19.6554963838902,19.7531699240462,19.5407487958237
"ENSG00000146540",20.3706756123811,20.0822387396458,20.1457843569392,20.0194591760405,20.1973950943091,20.6867700291884,20.0872813348769,20.7432429662266,20.7536390687425,20.4437216135927,20.5312431585569,20.0452610956161,20.1852491986773,20.6334696421028,20.1639968055613,20.6123961596355,20.4979043915407,20.9243745206987,20.3150323027308,20.5992908500883,20.2045938130368,20.7133885536463,20.2492310192999,20.2854225086527
"ENSG00000146555",19.34808,18.99114,18.80407,18.97677,18.74019,19.86049,18.38974,18.54327,19.45651,19.13317,19.39398,18.63157,18.66263,18.32136,18.77833,18.38677,18.91812,18.11517,20.38128,19.89634,18.79178,18.15145,18.27634,18.89582
"ENSG00000146576",19.1104230236055,18.7470554340435,18.9872075807577,19.0456581993283,19.1192572466667,18.9156857036897,18.922167877981,19.0745669271121,19.0196418971424,18.8886505335246,19.231417201984,18.7121832694928,18.2438254781891,19.2689532143893,18.8121574328966,19.1717400502508,18.7403045702175,19.5852950099526,18.7192683038768,19.4001432307449,19.0006215857924,19.4159980233297,18.7809191902203,19.2132586012465
"ENSG00000146592",19.5308261522395,19.2161167202634,19.3980867323767,19.4766643358647,19.4263268272351,19.7170186958948,19.1956310993413,19.6876053600784,19.5448063262573,19.4332849004162,20.0098601225748,19.1315898109167,19.2606382167302,19.4341226217558,18.8775267640543,19.5905455105647,19.5182558075916,19.8698105962633,19.5439349985725,19.5797380821198,19.657131845649,19.5478479772333,19.0961817491108,19.5313131554815
"ENSG00000146648",22.7292490666409,22.1338205641868,22.9022953162797,21.8942352499746,22.1510609627001,23.1208282985549,21.9267163368831,23.1185215922338,22.6453660912354,22.1225976740847,22.578495744901,22.0329798226755,21.9656651977112,22.7698783567058,22.0361533946329,22.4937566156593,22.1132424137387,23.0309204599096,21.8044772468917,23.0718003182826,22.0238450759929,22.9138559457933,21.9611454415015,22.6452951818633
"ENSG00000146670",16.7522018429009,16.3483324813503,17.0094407777941,16.849013891344,16.5868835187099,16.470215297588,16.1934724693242,16.7766536378522,16.5788069426129,16.5329419220109,16.1186466073566,16.3794807405055,16.7466650842876,17.2424004587901,16.5587827427977,16.8646441601614,16.2118102021145,16.4692980947645,16.6024918066509,16.8212359432208,16.5653296583533,16.7005409802763,16.3248643160347,16.6920988742575
"ENSG00000146674",22.9625937127108,21.8067181675529,22.2641960341384,21.390143247614,22.363942105002,22.228828100019,21.7191168711967,22.3187524977758,23.2620557974452,21.8222838325607,23.1776239799865,22.1230780286433,21.4014325690913,23.2940132505899,21.3594344900782,23.0867436810087,21.8018289552676,22.7663670370517,21.2717375309653,22.8529284689058,21.951873306677,23.0047522939103,21.8560071859367,23.6298444440517
"ENSG00000146700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146701",26.0935493907897,26.8007492932582,25.9682246425635,26.6220113721087,26.3683607364263,25.7996451062083,26.8780940674997,26.2636145987464,26.2129820241331,26.1311072581683,25.7143710289072,26.4279729738942,26.7186207719844,25.9135200903801,26.6701829075428,26.0834812063757,26.4800053459025,26.3747468953841,26.5787182477436,26.1733092903245,26.1810494146933,25.951932156199,26.8997835984055,26.1937746996167
"ENSG00000146729",23.41079,23.89446,23.29068,23.97206,23.91577,23.39416,24.04417,23.46043,23.61705,23.77514,23.58473,23.78869,23.97827,23.53952,23.83214,23.54019,24.17986,23.3262,24.3243,23.40831,23.91354,23.60899,23.69983,23.58662
"ENSG00000146755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146776",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146826",19.32114709999,19.7122636763592,19.3329893505323,19.8178396239475,19.6752523139351,19.3203706434503,19.6034538695955,19.4345780764718,19.5514903197495,19.4696134950651,19.7272029276548,19.4105549866803,19.5683850688167,19.2661869909908,19.7328565513612,19.6514207813742,19.2381325135673,19.2352569773391,19.767045832761,19.4000110056925,19.7032875649183,19.4338099158862,19.902942204058,19.4826547257354
"ENSG00000146839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146842",19.88334,19.47335,19.89201,19.73893,19.65438,19.52129,19.67753,19.82158,19.79224,19.81762,19.36254,19.64158,19.70107,19.76463,19.65414,19.3592,19.55205,19.83379,19.85873,19.60668,19.98714,19.84842,19.34269,19.88137
"ENSG00000146856",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146857",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146858",22.7027,21.88079,22.32225,21.67729,22.3407,22.84427,21.96231,22.90245,22.98153,22.0727,22.2958,21.6853,21.77226,22.07693,21.76947,22.48491,22.12773,22.81362,21.84356,22.26786,22.04721,22.86302,21.73864,22.28196
"ENSG00000146859",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146872",21.30748,20.90858,21.44691,21.04612,21.25427,21.2511,20.96957,21.24727,21.17739,21.3636,21.37868,20.8096,21.01428,21.39198,21.25372,21.21876,21.25484,21.26176,21.13628,21.48587,21.15136,21.34438,21.063,21.03411
"ENSG00000146904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146909",19.76017,19.36133,19.53706,19.31677,19.1387,19.4917,19.19162,19.80896,19.7083,19.52874,19.48716,19.04371,19.32459,19.71489,18.94254,19.71941,19.17557,19.66047,19.15721,19.73446,19.39335,19.89612,19.60274,19.67176
"ENSG00000146910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000146918",17.56081,17.11348,17.51269,17.19242,17.23591,17.54314,17.17133,17.48181,17.47823,17.23899,17.61872,17.14144,16.82077,17.43114,18.00176,18.27849,17.20371,17.53067,17.2646,17.69663,16.63731,17.43464,17.27916,17.66052
"ENSG00000146950",20.91524,21.38327,21.07656,21.67823,21.77401,20.90973,21.40551,20.88356,21.04335,21.57759,21.21274,21.38593,21.37621,21.13405,21.40294,21.09276,21.46125,21.01295,21.40889,20.90565,21.54194,21.09638,21.417,20.89177
"ENSG00000147003",21.2639019210166,22.5622269636752,22.0177697283628,22.0893181632135,21.0652705199921,22.0390639294937,22.0341688952371,21.49002137533,21.142653301861,21.2441069483523,21.5029721811331,22.041236234832,21.5347965589964,21.9691378956981,21.8588086173538,21.435772135409,21.4974326522759,21.9515225950922,21.0682028946632,21.2244430815976,21.3245403871076,21.20799315157,21.7060343864271,21.2228591753658
"ENSG00000147010",22.11375,21.68653,22.23197,21.78738,21.54183,22.0265,21.78649,22.05271,22.22462,22.14962,22.52595,22.04747,22.04426,21.93729,21.9225,22.56573,21.56111,22.12199,21.79327,22.17643,22.28588,22.19065,21.76453,22.02589
"ENSG00000147041",17.74372,17.30713,17.60839,17.2645,17.54701,17.56741,17.15449,17.61751,17.64864,16.73385,17.9901,17.44945,17.22797,17.93186,17.93589,17.63635,17.40048,17.66463,17.37386,17.64381,17.23159,17.58608,17.008,18.1911
"ENSG00000147044",22.3812277806322,23.2929829217458,22.8448010312884,22.8951996442171,22.7714902956197,22.3818763265208,23.0967954614311,22.5171570507313,22.8292115083857,22.6767373487612,22.6367275455148,23.2439541008615,23.1002324588646,22.3869268527094,23.0162129089016,22.3932772859694,22.9155516770828,22.2182781602474,22.8016515240482,22.7109225793661,22.8579973823384,22.3846001547886,23.1928916080172,22.6042340589402
"ENSG00000147065",26.4869243860514,26.7075668902152,26.556054401083,26.6925009585483,26.3912405735537,26.5937341734872,26.7489437993002,26.4055119293205,26.3436280054168,26.5097526338107,26.5873621648311,26.5539714161752,26.5242589275201,26.3139775387831,26.7551654622169,26.5550029022227,26.4322131900125,26.3972174406874,26.4744758244067,26.5317252754221,26.5970928694614,26.4359667019131,26.6606201534869,26.39083120086
"ENSG00000147099",19.4056983577523,19.5110806153662,19.5189733430822,19.1805698985252,19.5183236221876,19.5405319917223,19.3246920373802,19.5013994793735,19.5241317362004,19.4344197820944,19.5206302741706,19.3306142397437,19.4610867699644,19.7723204033411,19.4132597482215,19.5466529729996,19.5419783444744,19.5926142502378,19.385636083775,19.5674606692832,19.4127723594103,19.4204600140957,19.5107311867575,19.649472391717
"ENSG00000147100",18.8848,19.52997,18.9554,19.1787,18.7658,18.5379,19.04231,18.72793,18.87963,18.94577,18.71561,19.86292,19.36788,18.93111,19.24421,19.20479,18.85481,18.59351,19.20125,19.17613,18.87491,18.78342,19.71001,18.94335
"ENSG00000147113",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147118",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147123",22.42224,23.48742,22.48232,23.30993,22.91431,22.27409,23.40862,22.3962,22.26422,22.64696,22.49398,23.42981,23.30186,22.59858,23.21988,22.39391,22.89727,22.48307,23.43352,22.43506,22.70407,22.33309,23.37057,22.43107
"ENSG00000147138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147144",18.2122995079136,17.9408216202144,18.205745599181,18.0201127457762,17.9558634137711,18.2497755119043,17.9215694172348,18.2371511412956,18.4221257520898,18.3224100319608,18.243918981336,18.005786053189,18.063655456714,18.0204081218765,17.8664966250266,18.3067376725581,18.1165623687276,18.2081574932179,18.1469189472489,18.1756836158454,18.1531459748989,18.2996647306378,17.5601095145699,18.4525711716153
"ENSG00000147155",18.8742913985605,19.4028986283655,18.8938753162248,19.1980334547846,18.6545111657687,18.2805463869026,19.1021139165698,18.6545688511145,18.5977461292372,18.4268758449641,18.5843233934109,19.253574781929,18.9786457409641,18.6657011086832,18.9156930198031,18.4223845591816,18.7983859569317,18.7127335788133,18.9930945440802,18.7647974732513,18.7113192626711,18.7205043876178,19.1021127552863,19.0300924607515
"ENSG00000147162",22.30448,22.1426,22.22384,22.25116,22.46346,22.15587,22.14749,22.17007,22.2384,22.29435,22.08256,22.22932,22.20467,22.12311,22.24114,22.13578,22.45444,22.06687,22.44546,22.13201,22.37822,22.1466,22.13583,22.14647
"ENSG00000147164",24.09328,24.55444,24.05704,24.53365,24.32001,24.16855,24.59766,24.07727,24.1925,24.28905,24.30895,24.37443,24.49807,24.15681,24.39385,24.11327,24.28119,23.99659,24.41309,24.09692,24.38338,23.96674,24.76379,24.07616
"ENSG00000147168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147202",22.8866712312069,22.2682718192342,22.8251064869913,22.4530494322106,22.5116444439068,23.4177466922838,22.3801278238503,23.1796495060537,22.9977274857158,22.5667547850137,23.0208749085435,22.3407146328813,22.4441793915538,22.9519069286987,22.4378723365006,22.8740645089653,22.4913384080153,22.5718493104349,22.291158679856,23.0046452171167,22.3913823266573,23.034273623182,22.2458152609372,22.8122424602612
"ENSG00000147224",24.34147,24.23054,24.54832,23.94423,24.09632,24.71081,24.25414,24.35441,24.44975,23.99967,24.44287,24.05173,23.88366,24.44757,23.95952,24.49838,24.198,24.36998,24.03415,24.33359,23.93645,24.40003,24.22555,24.41241
"ENSG00000147231",18.4185811221437,17.8616095109017,18.4875366196396,17.2827947643792,17.9503059579263,19.0075050228663,18.0486366347777,18.3144845053069,18.5250567695486,17.9833353639788,18.5337402121354,17.6342041643867,17.2937227569524,18.2569115719872,17.1730878713602,18.2268072954777,18.2199048815977,18.3995421395084,17.1577371821309,19.0359125180675,17.4981972521239,18.2127041000208,17.7471758717069,18.45928233129
"ENSG00000147251",21.636251509812,20.9127248341946,22.2091866816121,21.2952641796519,21.7552187348414,21.1052655144798,21.2004227770686,21.4894592325497,21.6706062644084,21.6293822833675,21.7334451890299,21.4564988577975,21.0529820457848,21.7113183725254,21.3134840833031,21.6534924156875,21.6563561567821,21.7696592236273,21.7049466775028,21.3907322191794,21.6488672167897,21.7571013628006,21.0621123441182,21.6507847035153
"ENSG00000147257",16.6796933324724,16.6602743644763,16.5599042245412,17.1824573870835,17.2742755402613,16.4897038511051,17.2196396810294,16.5766613732114,16.7581027209296,16.8913318609087,16.8628827768482,17.7326654772996,17.4425307933457,17.0532078995112,17.5478996729386,17.1247534754761,17.1806151836136,16.5284477273326,17.3312904335618,16.6014622466028,16.8221361507099,16.5783982527449,16.7641337394783,16.6462194878119
"ENSG00000147274",25.1881,25.02797,25.24043,25.07901,25.284,25.15779,25.10088,25.23685,25.10425,25.33877,24.97546,25.10539,25.14736,25.07969,25.1564,25.28311,25.32798,25.01084,25.07315,25.19281,25.34913,25.1225,25.03128,24.98022
"ENSG00000147324",16.5931164156521,16.605865014394,16.6301417733958,16.6041696958754,16.7006000422217,16.680502433965,16.5543463056909,16.5925669126829,16.8335417331286,16.7608192292679,16.9091716831501,16.5944828157197,17.2774029808738,17.5459513324354,16.588568626524,16.7906679820318,16.6714489221732,16.7022618335372,16.6140514100558,16.6818730077982,16.5622303192326,16.6380287202736,16.7563176012236,16.7241366725864
"ENSG00000147378",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147394",21.59652,22.26861,21.67472,22.38861,22.643,22.07575,22.25341,21.54922,22.18591,22.19658,21.74288,22.34348,22.14532,21.98859,21.92052,22.04329,22.18468,21.67306,22.0486,21.32163,22.15591,21.55817,22.35625,21.40307
"ENSG00000147400",22.578316561649,22.8643994724988,22.9093903719846,22.8951323972503,22.9868173075715,22.8236800824725,22.950621624914,22.6874585978661,22.7678439027975,22.835026241259,22.7710351917536,22.8159946269702,22.8378945410991,22.5196583745873,22.6670216417923,22.7454537555874,22.8482778180085,22.8639437255748,22.8041060612533,22.7254291925118,22.8813577168495,22.6967464471573,22.8205421210358,22.784982045291
"ENSG00000147403",24.27044,23.9682,24.30952,24.03508,23.77053,24.1514,23.882,24.2684,24.17241,24.12423,23.7947,23.95305,24.0371,23.80448,23.97997,24.02827,23.65079,24.11266,23.94302,24.07097,24.1021,24.22325,24.06559,23.9306
"ENSG00000147408",16.5987223304972,16.6700381554994,16.8019198199746,16.613375399404,16.6117157788374,16.7600879258616,16.6166559245978,17.0513190276193,17.0065869842738,16.8822064173677,17.198204483571,15.9042321044638,16.626513292003,16.9587431559089,16.7468218385304,17.2236117965238,16.6409346151681,16.9116753610938,16.2397233402876,16.8975692094286,17.0672069090915,16.7882834644073,16.6295578482536,17.086139994896
"ENSG00000147416",25.0497348076513,25.8755068003913,24.8369158816989,25.6942208020104,25.1382810100722,25.1261976881596,25.7317895253918,24.8821017397104,25.0442544227881,25.1374226139091,25.1767441681847,25.6303383748804,25.7836818127025,25.2049148396913,25.6179278564359,25.1272414053823,25.1129400286525,24.8628285236884,25.1263384977719,24.9432999802289,25.1639778556337,24.7396771846086,26.0108825951531,25.0927505897352
"ENSG00000147419",23.4233295571966,23.771363708862,23.4653273575543,23.6869895784327,23.7686999386424,23.8967684141741,23.7648862520415,23.6828357109872,23.5434917633391,23.6194180313013,23.4507561153146,23.6242812366708,23.722718643374,23.6820792391317,23.6039397451469,23.5890078612692,23.7821351848426,23.3231399239375,23.6790236267464,23.2584725814162,23.5855787718722,23.5751850390577,23.8125360696899,23.4580554495932
"ENSG00000147434",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147443",20.2737709896251,19.2209163138794,20.0669048482157,20.0995114010237,19.613390687889,20.0797482734114,19.4834487908973,20.557871732523,20.5261656791627,20.3559140038995,20.9795082077331,20.1082326370943,19.5634914166693,20.5733567379834,20.1198848012599,20.762991421737,19.3886948181729,20.5138638093387,20.1919207086121,20.2013466338643,20.5431632829832,20.4444607807742,19.7524410388611,20.2682378294757
"ENSG00000147454",16.02837,16.00885,15.86143,16.23839,15.37978,15.85021,16.54712,16.56069,15.76215,15.86787,17.32525,17.27443,16.53243,16.61875,16.0248,16.11097,15.65113,15.61862,16.62943,16.63871,15.79469,15.77967,16.78584,16.82589
"ENSG00000147459",20.8894924610028,20.7238013338243,20.8830354637742,20.6771443909518,20.7930986494191,21.1561461680921,20.6365150552566,20.8529872585529,21.1228120131323,20.5618472018539,20.9827744196288,20.5646111635897,20.5234252179543,20.8838634610335,20.4980322512937,20.8963685244523,20.3889146458677,20.9597918268903,20.3376787383488,20.8072101198935,20.5750574141174,20.722018341884,20.8056046581606,20.9358723092997
"ENSG00000147471",23.66163,24.39289,23.70136,24.07886,24.12707,24.26228,24.39067,23.77031,23.73632,23.92041,23.69747,24.15611,24.18652,23.91199,24.1067,23.84112,24.3791,23.69338,24.02421,23.52994,23.97137,23.70144,24.28994,23.59754
"ENSG00000147475",23.6074193010525,23.8075477635563,23.4541654698272,23.6480901918952,23.8962874788792,23.9125412143255,23.6591515202228,23.5031200428285,23.57550658345,23.700574364413,23.6474139982478,23.6581446991088,23.8397615921079,23.3494395691382,23.6671407699088,23.540863293223,23.9971196877538,23.5567109174296,23.8159962604893,23.148030222155,23.7024505866087,23.7953438775958,23.5221739280203,23.4925843615519
"ENSG00000147485",13.72597,13.66271,13.71112,13.66504,13.76531,13.7164,13.63718,13.71921,13.79618,13.71561,13.83894,13.69591,13.6588,13.73588,13.62933,13.79459,13.68415,13.71828,13.71563,13.72805,13.73576,13.74898,13.66401,13.80553
"ENSG00000147536",16.9528971115449,16.1975155496439,17.3103162173847,16.808462802284,16.5611546444986,17.0139844866154,16.469662094386,17.0946459221888,17.4094448760184,17.0704785840538,17.3234369018494,16.7504168184126,17.0898187262295,17.8767585776991,17.1294775186103,17.6703362420738,16.642539770165,17.0972028626751,15.8202108513888,17.0227156217934,16.477083905795,16.8722003842705,16.2515804744937,16.8387169895764
"ENSG00000147570",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000147573",17.64763,17.62709,18.81483,17.11829,17.32461,18.87106,18.08793,18.09662,17.50144,17.47562,18.00377,17.51435,17.41814,17.97981,17.68728,17.96307,17.77057,18.37912,17.68768,17.63263,17.8287,17.66132,17.85061,17.6483
"ENSG00000147576",21.3800541610147,22.6465818444429,21.5203688138921,22.1960353979281,22.4345517109238,21.2802826886663,23.0455764693401,21.1247951693161,21.4566267125028,21.7813613949052,21.5976856774772,22.8883788951623,22.3521268343527,21.9285996013401,22.5756671090823,21.3168025972877,22.3875552083922,21.0888816574846,22.398724894655,21.4678989998249,21.7439708811819,20.9085128170843,22.511877620933,21.4198434346898
"ENSG00000147586",21.7329904809736,22.6879388494908,21.8493814237608,22.4988500062603,21.9667838290039,21.5224649041887,22.487914441759,21.703817635873,21.6286609950255,21.9919227426574,21.2638741580338,22.367597678565,22.6020746402467,21.4674913435985,22.305714269668,21.711931052674,22.090043188928,21.942483402608,22.0594295682055,21.6284428991078,22.2668524699005,21.5935898300364,22.4433218369991,21.719562953746
"ENSG00000147592",23.869662569292,24.7446466823942,24.7405794441742,24.6362998070127,23.8719127110108,23.8701039191119,24.5370612558299,23.9306183498837,24.0167315807887,24.1625323941699,23.6047787771793,24.1630571532772,24.8938661275541,23.9390341077009,24.6195138585333,23.8727603685885,23.8585313477308,24.1371252177418,24.109781216845,23.5708741335437,24.0206340193038,23.9091244991926,24.8298642603065,23.5352455144324
"ENSG00000147604",24.3837,23.32209,24.19432,23.2176,23.97562,24.36146,23.51211,24.46133,24.18157,24.19882,24.08572,23.43194,23.6614,24.33944,23.28866,24.00534,23.43219,24.34104,23.94748,24.16618,23.83015,24.44978,23.72796,24.1142
"ENSG00000147606",11.33411,11.54163,13.71884,13.67689,13.73745,13.67422,13.58038,13.68917,13.74126,13.76375,13.79053,13.6955,13.6305,13.8013,13.65123,13.77442,13.70078,13.68442,13.70288,13.7225,11.86472,11.54475,13.64704,13.7824
"ENSG00000147614",21.0998995020497,21.678430648553,20.4670656707753,21.8690863062847,21.7799784988221,20.8612386986623,21.9212340933587,20.0876301865533,21.0930255682291,21.5808714759638,21.4185244819594,21.4878671112274,22.2559473483399,21.2326793473181,21.8125817310505,20.9091743868243,21.6498051587958,20.5643572807958,21.6287627586981,21.2639481001476,21.5034262486428,21.1427905665472,21.5607492283821,21.3621254797015
"ENSG00000147642",19.57377,19.69845,20.78081,19.45057,20.35576,18.98705,19.15143,20.1576,19.39597,19.61505,20.07353,18.95475,18.94379,19.24246,19.93424,20.82558,19.58237,20.88271,19.50668,20.68354,19.32986,19.72471,19.46058,20.02529
"ENSG00000147647",24.1924558614867,25.6254982887375,24.3463774285249,25.7014582477297,24.4055233030796,24.3519168346793,25.3154491811877,24.1563205862371,24.2873247868278,24.347907814616,24.4694494596605,25.1452765392176,25.4552893455832,24.4751061557737,24.9475485424774,24.1951964024226,24.4166621899252,24.3438425834235,24.4267499569539,24.3997111524141,24.5947916481536,24.0752559695468,25.5866277767073,24.3153218222423
"ENSG00000147649",23.2375650414397,23.0997160897705,23.6303914794128,22.9798353991289,22.7078566918821,23.2400905102616,22.9558360329235,23.3852134544122,23.0718093286721,22.9860408278769,23.0321652340864,22.9113872177074,22.9929049791573,23.3478792445599,22.9209704780671,22.9932228231131,22.774200550674,23.3097551183998,23.0344142611276,23.2618937668088,22.9193883052945,23.3596982901459,23.0375748870206,23.3168135691389
